EXP_ID	FILES_KEY	CLASS	NUCL.dna.AREA	NUCL.dna.INT_MEAN	NUCL.dna.INT_STDEV	NUCL.dna.INT_MEDIAN	NUCL.dna.FERET	NUCL.dna.INT_DENSITY	NUCL.dna.RND	NUCL.dna.ASPECTRATIO	NUCL.dna.X	NUCL.dna.Y	VORO.dna.AREA	VORO.dna.INT_MEAN	VORO.dna.INT_STDEV	VORO.dna.INT_MEDIAN	VORO.dna.FERET	VORO.dna.INT_DENSITY	VORO.dna.RND	VORO.dna.ASPECTRATIO	VORO.dna.X	VORO.dna.Y	CYTO.dna.INT_MEAN	CYTO.dna.FERET	CYTO.dna.AREA	NUCL.protein3.AREA	NUCL.protein3.INT_MEAN	NUCL.protein3.INT_STDEV	NUCL.protein3.INT_MEDIAN	NUCL.protein3.FERET	NUCL.protein3.INT_DENSITY	NUCL.protein3.RND	NUCL.protein3.ASPECTRATIO	NUCL.protein3.X	NUCL.protein3.Y	VORO.protein3.AREA	VORO.protein3.INT_MEAN	VORONOI.protein3.INT_STDEV	VORONOI.protein3.INT_MEDIAN	VORONOI.protein3.FERET	VORONOI.protein3.INT_DEN	VORONOI.protein3.ROUND	VORONOI.protein3.AR	VORONOI.protein3.CENTRE_X	VORONOI.protein3.CENTRE_Y	CYTO.protein3.INT_MEDIAN_VOROONLY	CYTO.protein3.FERET	CYTO.protein3.AREA
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1289	2952.9612	920.2893	3113	50.5668	3806367	0.6752	1.4811	761.2378	1793.2145	2545	1771.5725	1397.1467	1506	66.1211	4508652	0.8161	1.2254	768.4611	1795.2847	335	66.1211	1269	1289	104.7316	37.0316	101	50.5668	134999	0.6752	1.4811	761.2378	1793.2145	2545	121.11	39.9011	120	66.1211	308225	0.8161	1.2254	768.4611	1795.2847	133	66.1211	1269
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1307	2749.2127	645.5395	2966	50.6063	3593221	0.7722	1.295	723.8466	1813.1557	2810	1627.8712	1186.7904	1442	80.6226	4574318	0.6725	1.4871	723.0858	1810.6267	443	80.6226	1514	1307	105.8845	43.6946	100	50.6063	138391	0.7722	1.295	723.8466	1813.1557	2810	142.3715	57.6253	139	80.6226	400064	0.6725	1.4871	723.0858	1810.6267	159	80.6226	1514
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1509	2463.4414	425.9985	2592	52.8015	3717333	0.7498	1.3336	724.9745	1865.7207	3832	1278.8278	1039.6159	937	82.7345	4900468	0.8862	1.1284	729.7477	1873.0919	288	82.7345	2333	1509	120.9702	30.1809	120	52.8015	182544	0.7498	1.3336	724.9745	1865.7207	3832	120.8565	32.3482	119	82.7345	463122	0.8862	1.1284	729.7477	1873.0919	115	82.7345	2333
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1496	2607.1925	648.7359	2768	48.3735	3900360	0.9175	1.0899	653.6571	1880.2814	3452	1395.8983	1176.4339	997	92.0869	4818641	0.6834	1.4633	650.3268	1889.9351	278	92.0869	1968	1496	125.6751	28.8583	125	48.3735	188010	0.9175	1.0899	653.6571	1880.2814	3452	135.0127	33.3284	134	92.0869	466064	0.6834	1.4633	650.3268	1889.9351	147	92.0869	1968
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1268	2883.5095	601.5196	3088	43.566	3656290	0.8965	1.1154	698.8533	1927.3249	3458	1405.7467	1227.6531	885	87.6926	4861072	0.7727	1.2941	698.0382	1924.7556	324	87.6926	2197	1268	130.8147	33.0565	131	43.566	165873	0.8965	1.1154	698.8533	1927.3249	3458	117.3262	34.9667	116	87.6926	405714	0.7727	1.2941	698.0382	1924.7556	107	87.6926	2197
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1709	2507.7127	660.7682	2628	61.0737	4285681	0.7051	1.4182	605.6925	1943.8868	3278	1519.0699	1162.1627	1393	84.5044	4979511	0.8009	1.2486	607.7346	1930.7059	276	84.5044	1581	1709	121.2668	41.8774	117	61.0737	207245	0.7051	1.4182	605.6925	1943.8868	3278	156.9417	54.4098	158	84.5044	514455	0.8009	1.2486	607.7346	1930.7059	193	84.5044	1581
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1025	3187.3249	812.9968	3438	50.0899	3267008	0.7104	1.4078	648.6951	1965.422	2281	1862.0829	1454.0949	1624	78.4092	4247411	0.5374	1.8608	649.6789	1963.8902	387	78.4092	1267	1025	155.2937	35.1814	153	50.0899	159176	0.7104	1.4078	648.6951	1965.422	2281	152.7527	38.6399	151	78.4092	348429	0.5374	1.8608	649.6789	1963.8902	149	78.4092	1267
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1031	3199.4054	747.836	3464	40.8044	3298587	0.9059	1.1038	559.6736	1945.0102	2410	1913.9743	1368.2726	1707	71.1126	4612678	0.757	1.3209	558.7149	1946.7589	659	71.1126	1389	1031	129.5461	29.6905	129	40.8044	133562	0.9059	1.1038	559.6736	1945.0102	2410	135.4432	31.5244	134	71.1126	326418	0.757	1.3209	558.7149	1946.7589	134	71.1126	1389
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1270	2994.474	901.6188	3082	48.3322	3802982	0.7234	1.3823	512.5677	1928.4606	2953	1623.0894	1365.6808	1185	72.2011	4792983	0.8657	1.1551	506.1692	1923.8607	378	72.2011	1697	1270	157.715	38.4689	155	48.3322	200298	0.7234	1.3823	512.5677	1928.4606	2953	195.7721	57.8368	189	72.2011	578115	0.8657	1.1551	506.1692	1923.8607	233	72.2011	1697
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1248	2552.2885	531.6798	2578	52.5547	3185256	0.5901	1.6945	684.7316	760.4367	4881	908.8855	1078.5167	218	111.2879	4436270	0.51	1.9609	692.6057	762.8675	192	111.2879	3645	1248	198.2901	63.798	191	52.5547	247466	0.5901	1.6945	684.7316	760.4367	4881	175.9271	60.468	172	111.2879	858700	0.51	1.9609	692.6057	762.8675	166	111.2879	3645
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1133	2774.481	484.7461	2712	48.0104	3143487	0.6865	1.4567	667.7665	721.6986	3343	1268.2914	1235.0438	330	84.6936	4239898	0.7981	1.253	672.1069	715.8578	213	84.6936	2220	1133	258.835	75.2508	251	48.0104	293260	0.6865	1.4567	667.7665	721.6986	3343	199.4487	76.7791	189	84.6936	666757	0.7981	1.253	672.1069	715.8578	160	84.6936	2220
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1087	2987.7406	599.8054	3009	51.4782	3247674	0.5681	1.7604	627.1274	681.4908	2850	1483.9032	1360.3657	592	75.2728	4229124	0.8768	1.1405	631.7277	678.2667	243	75.2728	1773	1087	264.1592	74.8402	258	51.4782	287141	0.5681	1.7604	627.1274	681.4908	2850	204.6544	78.5471	194	75.2728	583265	0.8768	1.1405	631.7277	678.2667	158	75.2728	1771
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1187	2642.1188	400.3471	2631	44.0114	3136195	0.819	1.2209	610.9153	727.6668	3940	1102.2216	1149.1962	259	89.1067	4342753	0.7629	1.3108	610.0043	734.3566	211	89.1067	2759	1187	237.4684	70.8602	231	44.0114	281875	0.819	1.2209	610.9153	727.6668	3940	189	67.9154	183	89.1067	744660	0.7629	1.3108	610.0043	734.3566	163	89.1067	2759
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1478	2113.793	395.6878	2124	51.788	3124186	0.7641	1.3088	696.3843	822.7077	4109	1061.1239	902.1085	714	90.802	4360158	0.6357	1.573	698.1525	814.8699	234	90.802	2638	1478	144.0771	48.4783	140	51.788	212946	0.7641	1.3088	696.3843	822.7077	4109	167.9893	56.6759	163	90.802	690268	0.6357	1.573	698.1525	814.8699	177	90.802	2638
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1112	2567.7905	409.6056	2534	50.2892	2855383	0.6067	1.6482	726.2356	854.1241	3468	1130.8924	1117.0465	314	86.0523	3921935	0.702	1.4245	730.56	857.3074	211	86.0523	2370	1112	219.5881	61.5889	216	50.2892	244182	0.6067	1.6482	726.2356	854.1241	3468	184.4452	57.8682	178	86.0523	639656	0.702	1.4245	730.56	857.3074	161	86.0523	2370
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1124	2505.0979	371.3023	2494	46.6476	2815730	0.672	1.4881	680.484	910.7055	3574	1094.2669	1072.9283	299	86.1452	3910910	0.7684	1.3015	683.7571	910.2297	221	86.1452	2456	1124	235.1317	63.5045	232	46.6476	264288	0.672	1.4881	680.484	910.7055	3574	213.65	66.2573	205	86.1452	763585	0.7684	1.3015	683.7571	910.2297	189	86.1452	2456
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1445	1968.7502	374.6525	1949	49.3356	2844844	0.7875	1.2699	649.9782	859.3526	3543	1102.8033	850.7956	1061	81.2158	3907232	0.9483	1.0546	649.7774	862.8839	254	81.2158	2105	1445	200.083	55.6593	197	49.3356	289120	0.7875	1.2699	649.9782	859.3526	3543	213.1677	62.1252	208	81.2158	755253	0.9483	1.0546	649.7774	862.8839	213	81.2158	2105
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1093	2361.0531	274.4285	2343	46.1736	2580631	0.6706	1.4912	726.8184	942.6455	3798	969.8375	990.9424	243	90.0777	3683443	0.7299	1.3701	720.6693	947.4397	197	90.0777	2709	1093	239.6962	55.8348	237	46.1736	261988	0.6706	1.4912	726.8184	942.6455	3798	202.4186	55.194	198	90.0777	768786	0.7299	1.3701	720.6693	947.4397	183	90.0777	2709
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1176	2190.4405	318.0453	2223	46.6905	2575958	0.6926	1.4439	770.6862	983.1284	3714	991.6287	930.0405	355	89.5545	3682909	0.6314	1.5838	767.5046	981.6952	205	89.5545	2547	1176	119.8282	38.7809	119	46.6905	140918	0.6926	1.4439	770.6862	983.1284	3714	164.1422	68.0438	156	89.5545	609624	0.6314	1.5838	767.5046	981.6952	174	89.5545	2546
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	930	2582.4763	328.9469	2594	38.833	2401703	0.8318	1.2023	710.0753	1017.7978	4040	878.3282	1031.8593	208	92.1141	3548446	0.7664	1.3047	710.3015	1013.7364	709	92.1141	618	930	256.8355	55.4273	256	38.833	238857	0.8318	1.2023	710.0753	1017.7978	4040	182.3899	69.8402	175	92.1141	736855	0.7664	1.3047	710.3015	1013.7364	162	92.1141	3117
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1135	2905.141	599.2754	2878	43.8634	3297335	0.8599	1.1629	489.8515	722.6419	2636	1539.7223	1334.5883	1108	74.4312	4058708	0.7566	1.3217	495.3619	724.5524	231	74.4312	1512	1135	240.0388	78.7375	236	43.8634	272444	0.8599	1.1629	489.8515	722.6419	2636	176.9473	83.8659	159	74.4312	466433	0.7566	1.3217	495.3619	724.5524	127	74.4312	1507
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1205	2750.8199	634.8428	2924	43.7379	3314738	0.8605	1.1621	582.2477	1545.2859	3711	1210.8645	1171.0367	500	97.7446	4493518	0.5115	1.9551	577.1467	1547.9231	279	97.7446	2517	1205	163.5876	42.0553	163	43.7379	197123	0.8605	1.1621	582.2477	1545.2859	3711	228.2455	94.3418	206	97.7446	847019	0.5115	1.9551	577.1467	1547.9231	232	97.7446	2517
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1029	3321.2517	809.1439	3616	43.1393	3417568	0.865	1.156	517.019	1606.1948	2842	1551.5531	1465.3534	696	74.3303	4409514	0.8988	1.1126	520.9064	1612.3867	341	74.3303	1825	1029	239.8124	40.5811	237	43.1393	246767	0.865	1.156	517.019	1606.1948	2842	301.2463	73.1588	293	74.3303	856142	0.8988	1.1126	520.9064	1612.3867	330	74.3303	1825
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1034	3069.0803	914.5219	3188	40.3609	3173429	0.947	1.056	620.2959	1558.9942	2937	1465.097	1337.1894	867	73.8241	4302990	0.828	1.2077	621.4329	1570.2382	373	73.8241	1914	1034	197.4362	57.658	191	40.3609	204149	0.947	1.056	620.2959	1558.9942	2937	318.3548	130.5272	299	73.8241	935008	0.828	1.2077	621.4329	1570.2382	397	73.8241	1914
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1482	2160.6673	258.3173	2196	49.7293	3202109	0.8327	1.2009	782.3522	1546.0243	3818	1179.9971	858.7365	981	84.4038	4505229	0.8976	1.1141	779.6928	1549.424	355	84.4038	2344	1482	120.0992	40.4672	118	49.7293	177987	0.8327	1.2009	782.3522	1546.0243	3818	179.2981	65.6283	180	84.4038	684560	0.8976	1.1141	779.6928	1549.424	216	84.4038	2344
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1250	2602.4008	471.0768	2683	48.3839	3253001	0.7603	1.3152	777.356	1606.4496	3291	1328.3291	1090.9827	941	80.1561	4371531	0.7179	1.3929	780.947	1602.823	327	80.1561	2046	1250	118.1632	48.1042	110	48.3839	147704	0.7603	1.3152	777.356	1606.4496	3291	179.5631	71.0436	180	80.1561	590942	0.7179	1.3929	780.947	1602.823	216	80.1561	2046
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	942	3464.1083	730.1958	3850	37.108	3263190	0.9222	1.0844	779.5011	1655.6019	2910	1505.3739	1463.8835	663	74.2024	4380638	0.8408	1.1894	785.2928	1661.4893	347	74.2024	1973	942	168.9639	34.9212	168	37.108	159164	0.9222	1.0844	779.5011	1655.6019	2910	192.8952	57.0317	184	74.2024	561325	0.8408	1.1894	785.2928	1661.4893	194	74.2024	1973
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1104	2998.6422	486.6133	3120	40.7922	3310501	0.8917	1.1215	838.5399	1633.8379	2967	1471.2811	1268.5075	944	76.1052	4365291	0.7889	1.2676	836.6702	1633.9739	318	76.1052	1866	1104	133.2726	31.7773	132	40.7922	147133	0.8917	1.1215	838.5399	1633.8379	2967	148.9043	38.1899	145	76.1052	441799	0.7889	1.2676	836.6702	1633.9739	153	76.1052	1866
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1324	2626.1035	457.423	2703	44.911	3476961	0.8699	1.1495	650.9494	1791.969	4407	1120.7109	1069.0919	491	89.5377	4938973	0.898	1.1135	652.6559	1787.6818	267	89.5377	3087	1324	94.1722	38.6815	89	44.911	124684	0.8699	1.1495	650.9494	1791.969	4407	154.9163	67.3774	148	89.5377	682716	0.898	1.1135	652.6559	1787.6818	163	89.5377	3087
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1317	2664.8641	623.0493	2874	51.614	3509626	0.6866	1.4565	682.3535	1841.8766	2505	1768.1433	1098.9258	1711	68.0661	4429199	0.9155	1.0923	679.5747	1840.219	659	68.0661	1200	1317	84.9256	37.4081	80	51.614	111847	0.6866	1.4565	682.3535	1841.8766	2505	110.6555	46.9345	108	68.0661	277192	0.9155	1.0923	679.5747	1840.219	138	68.0661	1198
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1295	2782.2695	585.8516	2897	46.6154	3603039	0.8414	1.1884	622.6042	1846.6189	3617	1329.6262	1190.7293	809	83.0241	4809258	0.8657	1.1551	615.5229	1845.2736	279	83.0241	2330	1295	93.3344	29.7902	91	46.6154	120868	0.8414	1.1884	622.6042	1846.6189	3617	131.984	45.2979	132	83.0241	477386	0.8657	1.1551	615.5229	1845.2736	156	83.0241	2330
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1241	2861.0709	667.1824	3039	46.4866	3550589	0.8404	1.19	557.2865	1852.3114	3453	1376.0738	1244.8934	777	89.8721	4751583	0.8398	1.1907	561.8884	1848.1189	300	89.8721	2221	1241	115.0056	40.5424	113	46.4866	142722	0.8404	1.19	557.2865	1852.3114	3453	155.5592	49.591	158	89.8721	537146	0.8398	1.1907	561.8884	1848.1189	175	89.8721	2220
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1342	2894.4605	804.2578	3039	48.3735	3884366	0.9251	1.0809	544.4545	1891.38	2939	1613.6832	1327.0313	1222	93.0484	4742615	0.5317	1.8807	545.5857	1892.0934	348	93.0484	1611	1342	130.3137	38.6011	127	48.3735	174881	0.9251	1.0809	544.4545	1891.38	2939	167.0412	61.1835	156	93.0484	490934	0.5317	1.8807	545.5857	1892.0934	175	93.0484	1611
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1275	3184.4729	448.4765	3176	47.676	4060203	0.7441	1.344	987.6773	297.0192	8177	728.7882	1129.9746	176	130.9809	5959301	0.901	1.1099	979.1895	289.8713	532	130.9809	945	1275	266.7859	80.9497	262	47.676	340152	0.7441	1.344	987.6773	297.0192	8177	102.4159	89.5289	74	130.9809	837455	0.901	1.1099	979.1895	289.8713	146	130.9809	304
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1332	3133.4414	462.7595	3150	48.8467	4173744	0.7373	1.3562	870.5038	215.8206	7168	831.3566	1177.7058	192	130.8014	5959164	0.7148	1.3989	866.1144	226.5209	651	130.8014	869	1332	215.0308	70.4115	208	48.8467	286421	0.7373	1.3562	870.5038	215.8206	7168	99.912	74.2586	80	130.8014	716169	0.7148	1.3989	866.1144	226.5209	74	130.8014	4796
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1302	3270.0829	594.6579	3346	47.2969	4257648	0.8364	1.1956	940.9324	198.1298	6390	906.0216	1276.946	189	122.1229	5789478	0.8072	1.2389	952.2066	209.4293	559	122.1229	867	1302	175.8856	61.2823	172	47.2969	229003	0.8364	1.1956	940.9324	198.1298	6390	86.1599	64.5201	71	122.1229	550562	0.8072	1.2389	952.2066	209.4293	69	122.1229	3722
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1896	2353.596	306.0314	2363	53.7122	4462418	0.901	1.1099	902.981	164.7853	8984	705.3122	908.8826	181	126.6057	6336525	0.8135	1.2293	899.6222	141.6128	528	126.6057	1103	1896	226.7716	66.6893	221	53.7122	429959	0.901	1.1099	902.981	164.7853	8984	97.9057	83.5104	71	126.6057	879585	0.8135	1.2293	899.6222	141.6128	66	126.6057	5227
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	1681	2575.7835	377.1222	2559	58.4123	4329892	0.6318	1.5827	1014.152	148.5268	8948	714.3069	959.8232	189	143.4503	6391618	0.6075	1.646	1006.2605	143.4323	601	143.4503	1155	1681	221.6496	64.4097	218	58.4123	372593	0.6318	1.5827	1014.152	148.5268	8948	93.6636	75.8346	70	143.4503	838102	0.6075	1.646	1006.2605	143.4323	66	143.4503	5843
/Users/Remi/Dropbox/1_WORK/2015/4_PROJECTS/1_SOFTWARE/IMAGEJ_LIB/CELL SIGNALING ANALYSIS/2_CLASSIFY_BORDERCELLS/LOGISTIC REGRESSION/TRAINING DATA/INTERIOR	20170116_t0_ctrl_6	INTERIOR	874	3172.3524	527.2377	3168	38.6005	2772636	0.8872	1.1271	1056.667	219.5252	3389	1095.136	1324.7946	229	97.17	3711416	0.6607	1.5135	1045.3593	213.8131	194	97.17	2527	874	226.3467	75.4873	219	38.6005	197827	0.8872	1.1271	1056.667	219.5252	3389	127.6264	78.9054	107	97.17	432526	0.6607	1.5135	1045.3593	213.8131	89	97.17	2463
